CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,GeneratedReview,CustomerSentimentScore,PersonaTag,Churn,llm_sentiment
89e1679,30,Female,Jacksonville,Bronze,12,420.0,Home Goods,2023-10-20,0.08,7.3,Medium,Low,Satisfied with my purchase.,4.0,Occasional Shopper,0,4
66eb598,55,Prefer not to say,Fort Worth,Gold,40,2000.0,Books,2023-11-12,0.16,16.0,High,Medium,Love everything I bought!,5.0,Loyal,0,5
ad05edc,36,Non-binary,Columbus,Silver,26,1040.5,Beauty,2023-11-27,0.09,8.8,Medium,Low,"Decent store, no complaints.",4.0,Engaged,0,3
078ce9a,47,Male,Charlotte,Platinum,53,2650.95,Sports,2023-12-02,0.2,20.0,High,High,Highly recommend this store.,5.0,Loyal,0,5
a0a9acd,29,Female,San Francisco,Bronze,3,60.0,Outdoors,2023-04-10,0.03,2.1,Low,Low,Very disappointed.,1.0,Disengaged,1,1
08d4ec9,53,Male,Indianapolis,Silver,8,240.0,Toys,2023-07-22,0.05,4.5,Medium,Low,Could be better.,2.0,Occasional Shopper,1,2
25bf2bc,35,Non-binary,Seattle,Bronze,1,25.0,Jewelry,2022-11-01,0.02,1.5,Low,Low,Won't be shopping here again.,1.0,Window Shopper,1,1
d89f3ac,68,Prefer not to say,Denver,Gold,10,300.0,Electronics,2023-03-15,0.06,5.2,Medium,Medium,Average experience.,3.0,Bargain Hunter,1,3
52b10d9,44,Female,Washington D.C.,Bronze,5,100.0,Clothing,2023-05-05,0.04,3.8,Low,Low,Poor quality/service.,1.0,Disengaged,1,1
ee34700,31,Male,Boston,Silver,7,210.0,Home Goods,2023-06-18,0.05,4.1,Medium,Low,Not satisfied.,2.0,Occasional Shopper,1,1
f2604da,59,Female,Nashville,Bronze,2,50.0,Books,2022-08-20,0.03,2.9,Low,Low,Had a bad experience.,1.0,Window Shopper,1,1
e8cc05a,27,Non-binary,Portland,Gold,9,270.0,Beauty,2023-02-28,0.07,6.0,Medium,Medium,It was okay.,3.0,Bargain Hunter,1,3
49a6101,50,Male,Las Vegas,Bronze,4,80.0,Sports,2023-04-01,0.04,3.5,Low,Low,Very disappointed.,1.0,Disengaged,1,1
c96cbbf,40,Female,Atlanta,Silver,6,180.0,Outdoors,2023-07-01,0.05,4.8,Medium,Low,Could be better.,2.0,Occasional Shopper,1,2
810fd46,63,Prefer not to say,Miami,Bronze,1,30.0,Toys,2022-10-10,0.02,1.8,Low,Low,Won't be shopping here again.,1.0,Window Shopper,1,1
e22f2e3,34,Non-binary,Orlando,Gold,8,240.0,Jewelry,2023-01-19,0.06,5.5,Medium,Medium,Nothing special.,3.0,Bargain Hunter,1,3
c8cf396,46,Male,Minneapolis,Bronze,3,70.0,Electronics,2023-05-22,0.03,2.5,Low,Low,Poor quality/service.,1.0,Disengaged,1,1
4c15804,57,Female,St. Louis,Silver,5,150.0,Clothing,2023-06-30,0.05,4.3,Medium,Low,Not satisfied.,2.0,Occasional Shopper,1,1
34f1532,39,Male,Kansas City,Bronze,2,40.0,Home Goods,2022-09-15,0.02,2.2,Low,Low,Had a bad experience.,1.0,Window Shopper,1,1
5c13f25,38,Male,New York,Gold,65,3250.5,Electronics,2023-11-20,0.18,25.5,9,45,Excellent service and products! Always reliable.,5.0,Loyal,0,5
436f029,25,Female,Los Angeles,Bronze,3,75.2,Clothing,2022-04-15,0.04,4.1,2,5,"Product was okay, but not great.",2.0,Bargain Hunter,1,3
dbe7599,49,Female,Chicago,Silver,18,890.0,Books,2023-12-01,0.12,18.3,6,15,Good selection and quick delivery.,4.0,Impulsive Buyer,0,4
f5ee924,62,Male,Houston,Silver,7,280.75,Home Goods,2022-09-01,0.06,6.7,3,8,Quality was disappointing for the price.,1.0,Disengaged,1,1
442337f,31,Male,Miami,Platinum,110,5500.0,Groceries,2023-11-28,0.22,30.0,10,60,Couldn't live without this service!,5.0,Loyal,0,5
66c6c4c,45,Female,Seattle,Bronze,1,25.0,Beauty,2023-01-10,0.02,2.5,1,1,Never really found anything I liked.,1.0,Disengaged,1,1
e90fd75,29,Female,Denver,Gold,40,2000.0,Clothing,2023-11-25,0.15,22.1,7,35,Trendy items and great fit.,4.0,Loyal,0,5
bb4f42e,55,Male,Boston,Bronze,5,150.5,Electronics,2022-07-05,0.03,3.9,0,3,Item stopped working quickly.,2.0,Disengaged,1,2
ce8c808,22,Male,San Francisco,Silver,8,450.0,Electronics,2023-12-03,0.16,20.0,8,25,Love the latest gadgets available here.,5.0,New,0,5
fba4dc6,58,Female,Dallas,Bronze,0,0.0,Home Goods,2022-02-01,0.01,1.2,0,0,Haven't used the service in ages.,0.0,Disengaged,1,3
2f42542,41,Female,Phoenix,Gold,75,3750.0,Beauty,2023-11-29,0.2,28.0,9,50,"Fantastic products, worth every penny.",5.0,Loyal,0,5
fdd814e,35,Male,Philadelphia,Bronze,4,100.0,Books,2022-10-20,0.05,5.5,2,6,Selection was limited compared to others.,2.0,Bargain Hunter,1,2
9bf908b,27,Female,San Diego,Silver,12,600.0,Clothing,2023-11-30,0.14,19.5,7,18,Fast shipping and good variety.,4.0,Impulsive Buyer,0,4
f9f7e7a,53,Male,San Antonio,Bronze,2,60.0,Groceries,2022-05-18,0.03,3.1,1,2,Prices increased too much.,1.0,Disengaged,1,2
3388a4c,33,Male,Detroit,Platinum,95,4750.0,Home Goods,2023-11-27,0.21,29.1,10,55,Top quality items and great support.,5.0,Loyal,0,5
e57f0e2,47,Female,Portland,Bronze,0,0.0,Beauty,2022-03-22,0.01,0.8,0,0,Signed up but never bought anything.,0.0,Disengaged,1,3
e4dccf0,24,Male,Austin,Silver,10,550.0,Electronics,2023-12-02,0.17,23.0,8,28,Found the perfect gadget!,5.0,New,0,5
c79177e,65,Female,Jacksonville,Bronze,6,200.0,Books,2022-11-11,0.04,4.8,1,4,Book quality was average.,2.0,Disengaged,1,3
9d441ac,39,Male,Columbus,Gold,85,4250.0,Clothing,2023-11-26,0.19,27.0,9,52,Always find stylish items here.,5.0,Loyal,0,5
978e549,51,Male,Charlotte,Bronze,3,90.0,Home Goods,2022-06-30,0.03,3.5,1,3,Expected better durability.,1.0,Bargain Hunter,1,2
1bf0cf2,26,Female,Fort Worth,Silver,15,750.0,Groceries,2023-12-04,0.13,17.0,6,20,Fresh items and convenient service.,4.0,Impulsive Buyer,0,4
54e4d02,60,Male,Indianapolis,Bronze,1,30.0,Beauty,2022-08-08,0.02,2.0,0,1,Didn't suit my skin type.,1.0,Disengaged,1,1
522adee,30,Male,Seattle,Gold,55,2750.0,Electronics,2023-11-21,0.2,26.5,8,48,"Cutting edge tech, love it!",5.0,Loyal,0,5
085d2e4,43,Female,Denver,Bronze,0,0.0,Books,2022-01-05,0.01,0.5,0,0,Completely forgot about this account.,0.0,Disengaged,1,3
497f39f,21,Female,Nashville,Silver,7,350.0,Clothing,2023-12-05,0.15,21.5,7,22,Fun clothes for my age group.,4.0,New,0,4
85197ea,57,Male,El Paso,Bronze,2,50.0,Home Goods,2022-10-01,0.04,4.0,1,3,Item broke after a week.,2.0,Disengaged,1,1
4401000,37,Male,Milwaukee,Platinum,105,5250.0,Groceries,2023-11-24,0.23,31.0,10,65,"Reliable and fresh, always on time.",5.0,Loyal,0,4
d9248a7,48,Female,Las Vegas,Bronze,4,120.0,Beauty,2022-07-15,0.03,3.8,2,5,Packaging was damaged.,1.0,Bargain Hunter,1,1
6189ef5,23,Male,Oklahoma City,Silver,9,400.0,Electronics,2023-12-06,0.16,20.5,7,26,Decent prices on electronics.,4.0,Impulsive Buyer,0,4
eb64658,68,Female,Tucson,Bronze,0,0.0,Books,2022-04-28,0.01,1.0,0,0,Stopped ordering physical books.,0.0,Disengaged,1,3
bcbd9af,45,Female,New York,Gold,78,4550.25,Electronics,2023-10-20,0.075,15.2,5,Frequent,Excellent service and products! Highly recommend.,0.9,Loyal,0,5
67686cf,29,Male,Los Angeles,Silver,15,650.75,Clothing,2023-09-10,0.032,8.1,3,Occasional,"Good overall experience, found what I needed.",0.6,Explorer,0,4
c64d04e,58,Female,Chicago,Bronze,5,120.5,Home Goods,2022-01-15,0.008,2.5,1,,"Had some issues with customer support, not very helpful.",-0.4,Inactive,1,1
6635b7a,34,Male,Houston,Platinum,110,15500.0,Electronics,2023-10-25,0.091,22.5,5,Frequent,Amazing selection and fast shipping. My go-to store.,1.0,Loyal,0,5
f76b337,51,Female,Phoenix,Silver,32,1800.6,Beauty,2023-08-01,0.045,10.3,4,Frequent,"Products are good quality, but shipping was a bit slow.",0.5,Active,0,2
71ded31,67,Male,Philadelphia,Bronze,8,210.9,Books,2021-05-03,0.005,1.8,1,,"Didn't find what I was looking for, website is confusing.",-0.7,Inactive,1,1
496fe5c,41,Female,San Antonio,Gold,55,3800.9,Groceries,2023-10-26,0.068,14.0,4,Occasional,Reliable service and fresh products.,0.8,Loyal,0,4
d661438,22,Male,San Diego,Bronze,3,75.0,Toys,2022-03-20,0.015,4.0,2,Rare,"Okay experience, nothing special.",0.1,Churn Risk,1,3
a9db038,36,Female,Dallas,Silver,28,1100.2,Clothing,2023-09-18,0.038,9.5,3,Frequent,Found some great deals during the sale.,0.7,Bargain Hunter,0,4
aa013b9,49,Male,San Jose,Platinum,95,12800.5,Electronics,2023-10-24,0.085,20.1,5,Frequent,Premium service and cutting-edge products.,1.0,Loyal,0,5
f64de2f,62,Female,Austin,Bronze,12,350.7,Home Goods,2022-02-10,0.009,2.1,1,,"Problems with returning an item, frustrating process.",-0.6,Inactive,1,1
199c31a,27,Male,Jacksonville,Silver,18,780.4,Books,2023-08-15,0.03,7.8,2,Occasional,"Decent selection, but pricing could be better.",0.3,Explorer,0,2
7372542,39,Female,Indianapolis,Gold,65,4100.8,Beauty,2023-10-21,0.071,16.5,5,Frequent,"Love their beauty products, always high quality.",0.9,Loyal,0,5
8a0d93d,55,Male,Columbus,Bronze,6,150.0,Toys,2021-11-05,0.006,1.5,1,,"Site was hard to navigate, didn't buy anything.",-0.8,Inactive,1,1
2892b93,31,Female,Fort Worth,Silver,20,920.3,Groceries,2023-09-05,0.04,8.9,3,Occasional,Convenient for grocery shopping online.,0.6,Active,0,4
190f755,47,Male,Charlotte,Platinum,105,14500.0,Clothing,2023-10-23,0.09,21.0,5,Frequent,"Fashion items are top-notch, worth the price.",1.0,Loyal,0,5
5e35bde,68,Female,Detroit,Bronze,4,90.0,Electronics,2022-04-18,0.007,2.0,1,,"Product description was inaccurate, very disappointed.",-0.9,Inactive,1,1
aea40ad,25,Male,El Paso,Silver,10,350.0,Home Goods,2023-07-30,0.025,6.5,2,Rare,"Average store, nothing stood out.",0.2,Churn Risk,1,3
5f05730,43,Female,Seattle,Gold,72,4900.1,Books,2023-10-19,0.08,18.0,5,Frequent,Fantastic collection of books and quick delivery.,0.9,Loyal,0,5
f1bece2,59,Male,Denver,Bronze,7,180.5,Beauty,2021-12-01,0.004,1.2,1,,"Never received my order, poor communication.",-1.0,Inactive,1,1
74bf403,33,Female,Washington,Silver,22,1050.6,Toys,2023-08-25,0.035,7.0,3,Occasional,"Good for kids' toys, reasonable prices.",0.5,Active,0,4
a31f64e,53,Male,Boston,Platinum,120,18000.0,Groceries,2023-10-27,0.095,24.0,5,Frequent,Exceptional service for grocery delivery.,1.0,Loyal,0,5
2c73d32,66,Female,Nashville,Bronze,9,230.0,Clothing,2022-05-10,0.01,2.8,1,,"The sizing was completely off, wasted my money.",-0.8,Inactive,1,1
831d715,28,Male,Baltimore,Silver,14,580.0,Electronics,2023-09-22,0.031,8.5,3,Occasional,"Found a decent gadget, website loaded slowly sometimes.",0.4,Explorer,0,3
b9e4eed,48,Female,Portland,Gold,85,5500.7,Home Goods,2023-10-15,0.082,19.5,5,Frequent,Love their unique home decor items.,0.9,Loyal,0,5
ec36064,60,Male,Oklahoma City,Bronze,5,110.0,Books,2021-10-08,0.005,1.0,1,,"Didn't like the selection, won't visit again.",-0.7,Inactive,1,1
2f2ab15,30,Female,Las Vegas,Silver,25,1250.4,Beauty,2023-08-05,0.042,9.0,4,Frequent,Satisfied with the products and delivery speed.,0.7,Active,0,5
48cafc8,57,Male,Milwaukee,Platinum,115,16500.0,Toys,2023-10-22,0.093,23.0,5,Frequent,"High-end toys, perfect gifts.",1.0,Loyal,0,5
fa4fa76,64,Female,Albuquerque,Bronze,11,300.0,Groceries,2022-06-12,0.008,2.2,1,,"Groceries were damaged on arrival, poor packaging.",-0.9,Inactive,1,1
02fba42,37,Male,Tucson,Silver,16,700.8,Clothing,2023-09-28,0.036,8.2,3,Occasional,Found a good deal on a jacket.,0.6,Bargain Hunter,0,4
e86ce61,45,Male,Los Angeles,Gold,25,1500.75,Electronics,2023-11-15,12.5,15.2,8,Frequent,Great service and fast delivery. Products are top quality.,92.0,Loyal,0,5
6c264a2,32,Female,New York,Silver,10,350.2,Clothing,2023-10-28,8.1,9.5,6,Occasional,"Happy with my recent purchase, fit perfectly.",85.0,Engaged Buyer,0,4
229cff1,58,Other,Chicago,Bronze,3,85.5,Books,2023-01-20,2.5,4.1,1,,"Found a couple of good reads, but haven't bought anything lately.",55.0,Inactive,1,3
8a2c0fb,28,Male,Houston,Platinum,40,3500.0,Home Goods,2023-12-01,15.0,20.1,10,Frequent,Excellent selection and premium service. Always my go-to store.,98.0,High-Value,0,5
7b04a60,51,Female,Phoenix,Silver,8,210.8,Beauty,2023-09-10,6.5,7.8,4,Occasional,"Products are decent, but shipping took longer than expected.",68.0,Bargain Hunter,1,3
245f45b,39,Male,Philadelphia,Gold,18,950.6,Sports,2023-11-29,10.2,12.3,7,Frequent,Reliable products and good discounts during sales.,88.0,Loyal,0,4
21bc53e,24,Female,San Antonio,Bronze,2,45.0,Clothing,2023-03-05,1.8,3.0,0,,"Made one purchase, was just okay. Didn't feel the need to return.",30.0,New Customer,1,3
1802d78,62,Male,San Diego,Silver,12,600.1,Electronics,2023-10-18,9.5,11.0,5,Occasional,"Bought a gadget, works well. No complaints.",78.0,Steady Customer,0,4
ac8252f,47,Female,Dallas,Bronze,5,120.75,Home Goods,2023-05-12,3.1,5.5,2,,"Ordered a few items, but the quality wasn't what I hoped for some.",45.0,Dissatisfied,1,2
7c95c48,35,Other,San Jose,Platinum,55,5200.0,Electronics,2023-11-25,18.0,25.5,9,Frequent,Consistently great products and support. Worth the membership.,95.0,Advocate,0,5
15fb10a,30,Male,Austin,Silver,7,200.0,Books,2023-08-01,5.0,6.5,3,Occasional,Bought a few books months ago. Site is easy to use.,60.0,Inactive,1,3
7c0b9c3,41,Female,Jacksonville,Bronze,1,25.0,Beauty,2022-12-10,0.5,1.2,0,,Made one small purchase ages ago.,10.0,Lapsed,1,3
e1a4e1f,55,Male,Indianapolis,Gold,20,1100.9,Sports,2023-11-08,11.5,14.0,7,Frequent,"Good range of sports gear, sales are a plus.",89.0,Loyal,0,4
a8c40aa,27,Female,San Francisco,Silver,9,300.5,Clothing,2023-10-30,9.0,10.8,8,Frequent,Love their seasonal collections! Site navigation is good.,87.0,Fashion Enthusiast,0,5
d6836ac,49,Other,Columbus,Bronze,4,90.0,Home Goods,2023-04-22,2.0,3.5,1,,My last order had an item missing. Support was slow.,35.0,At Risk,1,1
83ae117,33,Male,Charlotte,Platinum,30,2800.0,Electronics,2023-12-02,16.5,22.0,9,Frequent,Premium experience from start to finish.,96.0,High-Value,0,5
485c0ca,60,Female,Fort Worth,Bronze,6,150.0,Books,2023-06-15,4.0,5.0,2,Occasional,"Purchased some books, found others cheaper elsewhere.",40.0,Price Sensitive,1,2
24b0290,22,Male,Detroit,Silver,11,400.0,Sports,2023-11-18,8.8,9.9,6,Occasional,"Found the gear I needed, quick delivery.",82.0,Active Buyer,0,4
5da40b0,37,Female,El Paso,Bronze,2,50.0,Beauty,2023-02-01,1.0,2.0,0,,"Bought a couple of items, nothing special. Site isn't very engaging.",25.0,Inactive,1,2
6105746,43,Male,Seattle,Gold,22,1350.0,Home Goods,2023-11-20,13.0,16.5,8,Frequent,Love the unique home items. Quality is consistent.,91.0,Loyal,0,5
6503b9a,53,Other,Denver,Silver,7,180.0,Clothing,2023-07-07,5.5,7.0,3,,"Bought clothes months ago, style wasn't quite right.",50.0,Seasonal Shopper,1,2
6555b10,31,Male,Washington D.C.,Platinum,45,4000.0,Electronics,2023-11-30,17.5,24.0,10,Frequent,Always find the latest tech here first. Excellent.,97.0,Advocate,0,5
9296247,29,Female,Boston,Bronze,3,75.0,Books,2023-05-20,2.2,4.0,1,Occasional,"Bought a few books, service was just okay.",48.0,Low Engagement,1,3
a5e008d,48,Male,Nashville,Silver,15,750.0,Sports,2023-11-10,10.0,13.0,7,Frequent,Good range for my sport. Happy with the service.,86.0,Steady Customer,0,4
17e593d,65,Female,Baltimore,Bronze,1,30.0,Beauty,2022-10-01,0.2,0.5,0,,Purchased one item over a year ago. Site is confusing.,5.0,Very Inactive,1,2
133e52d,36,Male,Oklahoma City,Gold,28,1800.0,Electronics,2023-11-22,14.0,18.0,9,Frequent,"Dependable source for electronics, good warranty options.",93.0,Loyal,0,4
5164329,40,Other,Portland,Silver,6,160.0,Home Goods,2023-08-15,6.0,8.5,4,Occasional,"Bought some decorative items, they were fine.",65.0,Infrequent Buyer,1,3
efbfd9a,26,Male,Las Vegas,Platinum,35,3200.0,Clothing,2023-12-03,19.0,28.0,10,Frequent,Love the exclusive collections! Fast delivery and great quality.,99.0,Fashion Enthusiast,0,5
e27ca0a,59,Female,Milwaukee,Bronze,2,60.0,Books,2023-04-10,1.5,3.0,0,,"Purchased two books, didn't find much else of interest.",38.0,Limited Interest,1,3
5238845,34,Male,Albuquerque,Silver,13,550.0,Sports,2023-11-28,9.2,11.5,6,Occasional,Regularly check for sports gear. Good promotions.,84.0,Active Buyer,0,4
c9bc4e7,45,Male,New York,Gold,35,1250.75,Electronics,2024-04-20,0.15,15.3,High,Many,Great products and fast shipping! Very happy.,5.0,Loyal,0,5
a7185d7,28,Female,Los Angeles,Silver,12,345.9,Clothing,2024-05-10,0.08,8.1,Medium,Few,"Nice selection, website is easy to navigate.",4.0,Active Buyer,0,4
9a64802,62,Male,Chicago,Bronze,3,75.2,Books,2023-01-15,0.02,3.5,Low,,Didn't find exactly what I needed. Interface could be better.,2.0,Casual Buyer,1,2
2452c29,34,Female,Houston,Platinum,60,5800.5,Beauty,2024-05-14,0.25,25.7,High,Many,Excellent customer service and exclusive benefits. Love being a Platinum member!,5.0,Loyal,0,5
d1f74c0,51,Male,Phoenix,Silver,8,210.4,Home Goods,2022-11-01,0.01,2.1,Low,,"Product was okay, but shipping took too long.",3.0,Former Buyer,1,2
8d10d14,22,Female,Miami,Bronze,1,25.0,Clothing,2023-04-05,0.05,5.8,Medium,Few,"Just bought one item, it was fine.",3.0,One-Time Buyer,1,3
a12dd14,40,Male,Seattle,Gold,28,980.1,Groceries,2024-05-12,0.18,18.5,Medium,Many,Convenient and good quality produce.,4.0,Active Buyer,0,4
e943579,58,Female,Denver,Silver,15,450.6,Sports,2023-07-22,0.03,4.9,Low,Few,"Used to buy regularly, but prices increased.",2.0,Dormant,1,2
acbf599,30,Male,New York,Bronze,5,120.8,Electronics,2024-04-01,0.09,10.2,High,Many,Found a good deal on a gadget.,4.0,Bargain Hunter,0,4
2b123ac,49,Female,Los Angeles,Gold,42,3200.0,Clothing,2024-05-05,0.2,22.1,High,Many,Fantastic variety and quality. My go-to for fashion.,5.0,Loyal,0,5
25f7736,37,Male,Chicago,Silver,7,180.5,Books,2023-09-10,0.06,7.5,Medium,Few,Decent range of titles.,4.0,Casual Buyer,0,3
431a266,65,Female,Houston,Bronze,2,50.0,Home Goods,2022-06-20,0.0,1.0,Low,,Couldn't figure out how to use the site.,1.0,Lost Customer,1,2
44e163a,25,Male,Phoenix,Bronze,10,280.3,Beauty,2024-03-18,0.12,11.8,High,Many,"Good products, but wish there were more sales.",4.0,Bargain Hunter,0,3
eea24fb,53,Male,Miami,Gold,30,1100.0,Electronics,2024-05-11,0.17,16.9,Medium,Many,Reliable and good service.,4.0,Loyal,0,4
aa2112c,31,Female,Seattle,Silver,18,650.7,Groceries,2024-05-13,0.14,14.2,Medium,Few,Convenient for weekly shopping.,4.0,Active Buyer,0,4
d863c6a,44,Male,Denver,Platinum,70,7500.0,Sports,2024-05-15,0.3,30.5,High,Many,Premier selection and service. Worth the investment.,5.0,Loyal,0,5
125cfe9,29,Female,New York,Bronze,4,90.0,Clothing,2023-02-28,0.03,3.8,Low,Few,Item wasn't what I expected.,2.0,Former Buyer,1,2
2e63406,55,Male,Los Angeles,Silver,6,150.0,Books,2022-09-01,0.01,2.5,Low,,Lost interest after a few orders.,1.0,Dormant,1,2
eb2d847,38,Female,Chicago,Gold,25,850.0,Beauty,2024-04-25,0.19,20.0,High,Many,Enjoy the variety and quality.,4.0,Active Buyer,0,4
2462dee,60,Male,Houston,Bronze,2,40.0,Home Goods,2023-03-10,0.0,1.5,Low,,Website too complicated.,1.0,Lost Customer,1,2
d4d0a46,41,Female,Phoenix,Silver,16,580.0,Electronics,2024-05-08,0.11,13.0,Medium,Few,"Good products, reliable delivery.",4.0,Active Buyer,0,4
c1d3cb2,27,Male,Miami,Bronze,3,60.0,Groceries,2023-06-18,0.04,5.1,Low,Few,Switched to a local store.,2.0,Former Buyer,1,2
e56b4ac,50,Female,Seattle,Gold,33,1500.0,Sports,2024-05-01,0.22,24.5,High,Many,Great gear for my activities.,5.0,Loyal,0,4
62473e7,35,Male,Denver,Bronze,5,110.0,Clothing,2023-08-05,0.05,6.2,Low,Few,Found cheaper options elsewhere.,2.0,Bargain Hunter,1,2
14df16b,48,Female,New York,Platinum,55,6000.0,Beauty,2024-05-14,0.28,28.8,High,Many,"Always find what I need, excellent service.",5.0,Loyal,0,5
a8f60d3,63,Male,Los Angeles,Silver,9,220.0,Books,2022-10-10,0.02,3.0,Low,,"Stopped buying online, prefer physical stores.",1.0,Lost Customer,1,3
25bbeec,26,Female,Chicago,Bronze,1,30.0,Home Goods,2023-05-20,0.04,4.0,Low,,Didn't return after first purchase.,2.0,One-Time Buyer,1,2
e017da2,57,Male,Houston,Gold,20,700.0,Electronics,2024-04-30,0.16,17.0,Medium,Many,Satisfied with my purchases.,4.0,Active Buyer,0,4
cbd64ba,32,Female,Phoenix,Silver,14,400.0,Groceries,2024-05-09,0.1,12.5,Medium,Few,Reliable service for groceries.,4.0,Active Buyer,0,4
d516803,46,Male,Miami,Bronze,7,160.0,Sports,2023-07-01,0.03,4.5,Low,Few,Didn't find the specific item I was looking for.,2.0,Former Buyer,1,2
e5aa918,35,Female,New York,Gold,25,550.75,Books,2023-10-26,0.12,350.0,High,High Clicks,"Great experience, always find what I need!",0.9,Loyal,0,5
9248e1a,48,Male,Los Angeles,Silver,12,210.5,Electronics,2023-11-15,0.08,180.0,Medium,Medium Clicks,"Decent prices, shipping was quick.",0.6,Frequent Shopper,0,4
ff511d2,28,Other,Chicago,Bronze,3,55.2,Clothing,2023-12-01,0.05,90.0,Low,Low Clicks,"Okay selection, nothing special.",0.3,Infrequent Buyer,1,3
5f25648,52,Female,Houston,Platinum,40,1500.0,Home Goods,2023-10-10,0.18,500.0,High,High Clicks,Excellent quality products and service!,0.95,Loyal,0,5
6b9b288,22,Male,Phoenix,Bronze,1,15.99,Toys,2023-05-18,0.03,60.0,Low,Low Clicks,"Ordered once, item was fine.",0.2,Disengaged,1,3
d574186,60,Female,Philadelphia,Gold,18,450.0,Beauty,2023-11-20,0.15,400.0,Medium,Medium Clicks,"Love their beauty range, good deals.",0.8,Happy Customer,0,5
b4a4569,31,Male,San Antonio,Silver,7,120.8,Sports,2023-06-01,0.07,150.0,Low,Low Clicks,Site was a bit slow.,-0.1,Unsatisfied Customer,1,2
9e24e76,40,Other,San Diego,Platinum,30,1200.5,Electronics,2023-10-30,0.2,550.0,High,High Clicks,Premium products and great support.,1.0,Engaged,0,5
ba6da54,25,Female,Dallas,Bronze,2,30.1,Groceries,2023-07-10,0.04,70.0,Low,Low Clicks,Didn't find everything I needed.,-0.2,Price Sensitive,1,2
891dc0b,55,Male,San Jose,Gold,22,600.9,Clothing,2023-11-05,0.16,380.0,Medium,Medium Clicks,Good variety of clothes.,0.7,Frequent Shopper,0,4
0844319,38,Female,London,Silver,5,90.0,Books,2023-08-22,0.06,100.0,Low,Low Clicks,Book arrived damaged.,-0.5,Unsatisfied Customer,1,1
43210d7,45,Male,Paris,Platinum,35,1800.0,Electronics,2023-10-15,0.19,520.0,High,High Clicks,"Top notch electronics, worth the price.",0.98,Loyal,0,5
60adec9,29,Other,Tokyo,Bronze,0,0.0,,2023-01-01,0.02,30.0,Low,Low Clicks,Never made a purchase.,0.0,Disengaged,1,3
6800a45,50,Female,Sydney,Gold,28,700.3,Home Goods,2023-11-28,0.14,390.0,Medium,Medium Clicks,Found some unique items for my home.,0.85,Happy Customer,0,4
3d34229,33,Male,Berlin,Silver,6,110.25,Beauty,2023-07-15,0.05,120.0,Low,Low Clicks,Product didn't work as expected.,-0.3,Unsatisfied Customer,1,1
b1b2bfe,42,Female,New York,Gold,20,500.0,Clothing,2023-11-10,0.13,360.0,High,High Clicks,"Reliable store, frequent sales.",0.75,Frequent Shopper,0,4
40926ea,27,Male,Los Angeles,Bronze,1,25.5,Sports,2023-09-01,0.04,80.0,Low,Low Clicks,"Just browsing, bought one item.",0.1,Infrequent Buyer,1,3
e0ffcf1,58,Other,Chicago,Platinum,38,1600.0,Books,2023-10-20,0.17,480.0,High,High Clicks,Excellent book collection and service.,0.92,Engaged,0,5
e9c8a10,36,Female,Houston,Silver,4,85.0,Toys,2023-08-10,0.06,110.0,Low,Low Clicks,Toy broke easily.,-0.4,Unsatisfied Customer,1,1
cb17228,49,Male,Phoenix,Gold,23,620.0,Electronics,2023-11-25,0.15,370.0,Medium,Medium Clicks,Happy with my electronics purchase.,0.8,Happy Customer,0,4
3783c95,24,Female,Philadelphia,Bronze,0,0.0,,2023-03-05,0.02,40.0,Low,Low Clicks,Signed up but never bought anything.,0.0,Disengaged,1,3
647fdcf,65,Male,San Antonio,Platinum,45,2000.0,Home Goods,2023-10-01,0.2,580.0,High,High Clicks,"Best place for home goods, loyal customer.",1.0,Loyal,0,5
6ab66dd,39,Other,San Diego,Silver,5,105.5,Groceries,2023-07-20,0.05,95.0,Low,Low Clicks,Groceries were expensive here.,-0.3,Price Sensitive,1,2
b7cba5e,30,Female,Dallas,Gold,15,350.0,Beauty,2023-11-18,0.12,300.0,Medium,Medium Clicks,Good offers on beauty products.,0.7,Frequent Shopper,0,4
437da88,53,Male,San Jose,Bronze,2,40.0,Sports,2023-06-15,0.03,85.0,Low,Low Clicks,Limited sports gear.,-0.2,Infrequent Buyer,1,3
8424f40,41,Female,London,Platinum,33,1400.0,Clothing,2023-10-28,0.17,450.0,High,High Clicks,"High-quality fashion, love it.",0.9,Engaged,0,5
f4a6bf9,26,Male,Paris,Bronze,0,0.0,,2023-04-12,0.01,25.0,Low,Low Clicks,Didn't find anything I liked.,-0.1,Disengaged,1,2
733ed0a,47,Other,Tokyo,Gold,27,650.0,Books,2023-11-08,0.14,320.0,Medium,Medium Clicks,Good selection of international books.,0.8,Happy Customer,0,4
6e042be,34,Female,Sydney,Silver,3,60.0,Home Goods,2023-09-18,0.05,100.0,Low,Low Clicks,Item was smaller than expected.,-0.3,Unsatisfied Customer,1,2
24a2e3d,59,Male,Berlin,Platinum,42,1900.0,Electronics,2023-10-05,0.19,560.0,High,High Clicks,Excellent service and product range.,0.99,Loyal,0,5
cb82312,45,Female,New York,Gold,58,1523.5,Clothing,2024-03-10,0.035,15.2,High,Frequent,Great quality and fast shipping!,0.9,Loyal,0,4
